source	target	edge_type	source_node_type	target_node_type
ncbigene:132884	ncbigene:2737	interacts	Gene	Gene
pubchem.compound:4932	ncbigene:121391	downregulates	Compound	Gene
ncbigene:64326	ncbigene:7157	interacts	Gene	Gene
ncbigene:5981	ncbigene:1111	interacts	Gene	Gene
pubchem.compound:3157	ncbigene:148	downregulates	Compound	Gene
ncbigene:6461	ncbigene:9475	interacts	Gene	Gene
ncbigene:7706	GO:0032880	participates	Gene	Biological Process
ncbigene:128367	ncbigene:51764	interacts	Gene	Gene
ncbigene:840	ncbigene:406921	interacts	Gene	Gene
ncbigene:219954	ncbigene:51764	interacts	Gene	Gene
ncbigene:2597	ncbigene:7186	interacts	Gene	Gene
ncbigene:287	ncbigene:3710	interacts	Gene	Gene
ncbigene:4311	GO:0016485	participates	Gene	Biological Process
ncbigene:145873	ncbigene:134701	interacts	Gene	Gene
ncbigene:7476	ncbigene:147111	interacts	Gene	Gene
ncbigene:8856	ncbigene:1244	interacts	Gene	Gene
ncbigene:54617	GO:0051301	participates	Gene	Biological Process
ncbigene:23332	GO:0051301	participates	Gene	Biological Process
pubchem.compound:149096	ncbigene:7153	downregulates	Compound	Gene
ncbigene:1588	ncbigene:1869	interacts	Gene	Gene
ncbigene:8698	ncbigene:63940	interacts	Gene	Gene
ncbigene:55255	ncbigene:116442	interacts	Gene	Gene
ncbigene:4830	GO:0030154	participates	Gene	Biological Process
ncbigene:339559	GO:0006629	participates	Gene	Biological Process
pubchem.compound:4201	ncbigene:367	downregulates	Compound	Gene
ncbigene:5613	GO:0007155	participates	Gene	Biological Process
ncbigene:9815	ncbigene:998	interacts	Gene	Gene
ncbigene:100528032	GO:0007165	participates	Gene	Biological Process
ncbigene:23043	ncbigene:4217	interacts	Gene	Gene
ncbigene:145957	ncbigene:5782	interacts	Gene	Gene
pubchem.compound:5311217	ncbigene:779	downregulates	Compound	Gene
ncbigene:441273	ncbigene:1017	interacts	Gene	Gene
ncbigene:4055	ncbigene:9020	interacts	Gene	Gene
pubchem.compound:6167	GO:0007049	induces	Compound	Biological Process
ncbigene:142	ncbigene:51548	interacts	Gene	Gene
pubchem.compound:4091	ncbigene:5879	upregulates	Compound	Gene
ncbigene:1511	ncbigene:5272	interacts	Gene	Gene
ncbigene:26166	ncbigene:2773	interacts	Gene	Gene
ncbigene:164656	ncbigene:3077	interacts	Gene	Gene
pubchem.compound:5770	ncbigene:3952	upregulates	Compound	Gene
ncbigene:165918	ncbigene:7329	interacts	Gene	Gene
pubchem.compound:5280453	ncbigene:23135	upregulates	Compound	Gene
ncbigene:5596	ncbigene:5594	interacts	Gene	Gene
ncbigene:23421	GO:0007165	participates	Gene	Biological Process
ncbigene:7018	ncbigene:7036	interacts	Gene	Gene
ncbigene:10010	GO:0007165	participates	Gene	Biological Process
ncbigene:3814	ncbigene:3972	interacts	Gene	Gene
pubchem.compound:3476	ncbigene:6833	upregulates	Compound	Gene
ncbigene:51377	ncbigene:7046	interacts	Gene	Gene
ncbigene:3678	GO:0007155	participates	Gene	Biological Process
ncbigene:9868	ncbigene:498	interacts	Gene	Gene
ncbigene:6283	ncbigene:5970	interacts	Gene	Gene
pubchem.compound:4912	ncbigene:949	upregulates	Compound	Gene
pubchem.compound:4649	ncbigene:5743	downregulates	Compound	Gene
pubchem.compound:5280343	ncbigene:3953	downregulates	Compound	Gene
ncbigene:6585	ncbigene:389	interacts	Gene	Gene
ncbigene:1119	GO:0006629	participates	Gene	Biological Process
ncbigene:2646	GO:0005975	participates	Gene	Biological Process
pubchem.compound:6013	ncbigene:5743	upregulates	Compound	Gene
ncbigene:151449	ncbigene:64388	interacts	Gene	Gene
ncbigene:4502	ncbigene:475	interacts	Gene	Gene
ncbigene:10105	ncbigene:54205	interacts	Gene	Gene
ncbigene:28972	ncbigene:6184	interacts	Gene	Gene
ncbigene:3030	ncbigene:8050	interacts	Gene	Gene
pubchem.compound:702	ncbigene:3684	downregulates	Compound	Gene
ncbigene:1073	ncbigene:54961	interacts	Gene	Gene
pubchem.compound:5284513	ncbigene:5915	upregulates	Compound	Gene
pubchem.compound:445643	ncbigene:920	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:3638	upregulates	Compound	Gene
ncbigene:5685	ncbigene:4050	interacts	Gene	Gene
pubchem.compound:3341	ncbigene:148	downregulates	Compound	Gene
ncbigene:2562	ncbigene:10399	interacts	Gene	Gene
pubchem.compound:12035	ncbigene:6282	downregulates	Compound	Gene
pubchem.compound:448537	ncbigene:5894	upregulates	Compound	Gene
ncbigene:899	ncbigene:84961	interacts	Gene	Gene
ncbigene:6396	ncbigene:652968	interacts	Gene	Gene
ncbigene:5501	ncbigene:5350	interacts	Gene	Gene
ncbigene:51806	ncbigene:5153	interacts	Gene	Gene
ncbigene:146956	ncbigene:5932	interacts	Gene	Gene
ncbigene:2041	GO:0007275	participates	Gene	Biological Process
pubchem.compound:13109	ncbigene:148	upregulates	Compound	Gene
pubchem.compound:12035	ncbigene:3458	upregulates	Compound	Gene
ncbigene:81285	ncbigene:2788	interacts	Gene	Gene
ncbigene:2775	ncbigene:255189	interacts	Gene	Gene
ncbigene:8438	GO:0051276	participates	Gene	Biological Process
ncbigene:1138	GO:0050877	participates	Gene	Biological Process
ncbigene:146330	ncbigene:126433	interacts	Gene	Gene
pubchem.compound:3278	ncbigene:2950	downregulates	Compound	Gene
ncbigene:1175	ncbigene:29924	interacts	Gene	Gene
pubchem.compound:702	ncbigene:5467	downregulates	Compound	Gene
pubchem.compound:4168	ncbigene:3359	upregulates	Compound	Gene
ncbigene:79003	GO:0007059	participates	Gene	Biological Process
ncbigene:943	GO:0043065	participates	Gene	Biological Process
ncbigene:3622	GO:0007165	participates	Gene	Biological Process
ncbigene:255967	ncbigene:1973	interacts	Gene	Gene
ncbigene:10010	ncbigene:140775	interacts	Gene	Gene
ncbigene:8140	ncbigene:781	interacts	Gene	Gene
ncbigene:7337	GO:0006508	participates	Gene	Biological Process
ncbigene:319	GO:0006629	participates	Gene	Biological Process
ncbigene:8536	GO:0007049	participates	Gene	Biological Process
ncbigene:22866	ncbigene:369	interacts	Gene	Gene
ncbigene:2260	ncbigene:53358	interacts	Gene	Gene
ncbigene:4775	ncbigene:1827	interacts	Gene	Gene
ncbigene:285521	ncbigene:54205	interacts	Gene	Gene
ncbigene:8195	GO:0006457	participates	Gene	Biological Process
ncbigene:83937	GO:0007165	participates	Gene	Biological Process
ncbigene:2565	GO:0007165	participates	Gene	Biological Process
ncbigene:1944	ncbigene:2043	interacts	Gene	Gene
ncbigene:6662	ncbigene:8190	interacts	Gene	Gene
pubchem.compound:5284616	ncbigene:627	downregulates	Compound	Gene
ncbigene:22873	ncbigene:339745	interacts	Gene	Gene
ncbigene:4734	ncbigene:1741	interacts	Gene	Gene
ncbigene:2254	GO:0007165	participates	Gene	Biological Process
ncbigene:343169	ncbigene:2788	interacts	Gene	Gene
ncbigene:10345	ncbigene:10580	interacts	Gene	Gene
pubchem.compound:2554	ncbigene:3558	downregulates	Compound	Gene
ncbigene:374291	ncbigene:5566	interacts	Gene	Gene
ncbigene:1164	GO:0051301	participates	Gene	Biological Process
ncbigene:51510	GO:0006914	participates	Gene	Biological Process
ncbigene:4435	GO:0006913	participates	Gene	Biological Process
ncbigene:9901	ncbigene:23221	interacts	Gene	Gene
ncbigene:2853	GO:0006629	participates	Gene	Biological Process
ncbigene:26585	GO:0007267	participates	Gene	Biological Process
pubchem.compound:5593	ncbigene:1129	downregulates	Compound	Gene
pubchem.compound:445643	ncbigene:5532	downregulates	Compound	Gene
ncbigene:23566	ncbigene:63940	interacts	Gene	Gene
pubchem.compound:5073	ncbigene:805	upregulates	Compound	Gene
pubchem.compound:5280360	ncbigene:50943	upregulates	Compound	Gene
pubchem.compound:36314	ncbigene:4605	downregulates	Compound	Gene
pubchem.compound:5073	ncbigene:1814	downregulates	Compound	Gene
ncbigene:1509	ncbigene:4609	interacts	Gene	Gene
pubchem.compound:5280453	ncbigene:1910	upregulates	Compound	Gene
ncbigene:1493	ncbigene:5777	interacts	Gene	Gene
ncbigene:9296	ncbigene:10542	interacts	Gene	Gene
ncbigene:5168	ncbigene:10161	interacts	Gene	Gene
ncbigene:219874	ncbigene:408	interacts	Gene	Gene
ncbigene:2319	ncbigene:8942	interacts	Gene	Gene
ncbigene:51135	ncbigene:653361	interacts	Gene	Gene
ncbigene:6688	ncbigene:27189	interacts	Gene	Gene
ncbigene:23481	ncbigene:54881	interacts	Gene	Gene
pubchem.compound:3676	ncbigene:595	upregulates	Compound	Gene
ncbigene:55799	ncbigene:5523	interacts	Gene	Gene
ncbigene:1644	ncbigene:8900	interacts	Gene	Gene
ncbigene:2547	ncbigene:23411	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:3814	downregulates	Compound	Gene
ncbigene:1548	GO:0006805	participates	Gene	Biological Process
pubchem.compound:4091	ncbigene:23410	downregulates	Compound	Gene
ncbigene:8878	ncbigene:54874	interacts	Gene	Gene
pubchem.compound:5717	GO:0007165	induces	Compound	Biological Process
ncbigene:899	GO:0051301	participates	Gene	Biological Process
ncbigene:10026	ncbigene:5329	interacts	Gene	Gene
ncbigene:64094	ncbigene:1063	interacts	Gene	Gene
ncbigene:23369	GO:0007005	participates	Gene	Biological Process
ncbigene:4907	ncbigene:135	interacts	Gene	Gene
ncbigene:390323	ncbigene:51764	interacts	Gene	Gene
ncbigene:11345	ncbigene:5568	interacts	Gene	Gene
ncbigene:5611	ncbigene:3337	interacts	Gene	Gene
ncbigene:701	GO:0051301	participates	Gene	Biological Process
pubchem.compound:5311181	ncbigene:7040	downregulates	Compound	Gene
ncbigene:347168	ncbigene:51764	interacts	Gene	Gene
ncbigene:4993	ncbigene:2788	interacts	Gene	Gene
ncbigene:348	GO:0007010	participates	Gene	Biological Process
ncbigene:2625	GO:0008283	participates	Gene	Biological Process
ncbigene:9448	ncbigene:4217	interacts	Gene	Gene
ncbigene:2017	ncbigene:10095	interacts	Gene	Gene
ncbigene:8091	ncbigene:406890	interacts	Gene	Gene
pubchem.compound:3339	ncbigene:3553	upregulates	Compound	Gene
ncbigene:115201	ncbigene:23710	interacts	Gene	Gene
ncbigene:3636	ncbigene:4651	interacts	Gene	Gene
ncbigene:5294	ncbigene:10097	interacts	Gene	Gene
ncbigene:10	GO:0006805	participates	Gene	Biological Process
ncbigene:11309	GO:0055085	participates	Gene	Biological Process
pubchem.compound:4075	ncbigene:5058	downregulates	Compound	Gene
ncbigene:170572	GO:0050877	participates	Gene	Biological Process
pubchem.compound:9904	ncbigene:2308	downregulates	Compound	Gene
ncbigene:2896	ncbigene:6667	interacts	Gene	Gene
ncbigene:4899	ncbigene:8498	interacts	Gene	Gene
ncbigene:140885	GO:0007155	participates	Gene	Biological Process
ncbigene:81318	ncbigene:51764	interacts	Gene	Gene
pubchem.compound:6167	ncbigene:4922	upregulates	Compound	Gene
ncbigene:2889	GO:0007165	participates	Gene	Biological Process
pubchem.compound:4748	ncbigene:1812	downregulates	Compound	Gene
ncbigene:93973	ncbigene:9318	interacts	Gene	Gene
ncbigene:3559	ncbigene:7357	interacts	Gene	Gene
ncbigene:9442	ncbigene:2167	interacts	Gene	Gene
ncbigene:2309	GO:0043065	participates	Gene	Biological Process
ncbigene:57551	ncbigene:4139	interacts	Gene	Gene
ncbigene:4320	GO:0030198	participates	Gene	Biological Process
pubchem.compound:11625818	GO:0030154	induces	Compound	Biological Process
ncbigene:80310	ncbigene:4914	interacts	Gene	Gene
ncbigene:9047	ncbigene:10746	interacts	Gene	Gene
ncbigene:1949	GO:0007267	participates	Gene	Biological Process
ncbigene:57120	ncbigene:23433	interacts	Gene	Gene
ncbigene:11009	ncbigene:3581	interacts	Gene	Gene
ncbigene:6517	ncbigene:9612	interacts	Gene	Gene
ncbigene:4288	GO:0008283	participates	Gene	Biological Process
pubchem.compound:5639	ncbigene:3363	downregulates	Compound	Gene
ncbigene:5699	GO:0000902	participates	Gene	Biological Process
ncbigene:55742	GO:0050821	participates	Gene	Biological Process
ncbigene:286362	ncbigene:2788	interacts	Gene	Gene
ncbigene:27018	GO:0007165	participates	Gene	Biological Process
ncbigene:10254	ncbigene:29988	interacts	Gene	Gene
ncbigene:58191	ncbigene:63940	interacts	Gene	Gene
ncbigene:100101267	ncbigene:8487	interacts	Gene	Gene
ncbigene:348995	GO:0051301	participates	Gene	Biological Process
ncbigene:81050	ncbigene:2788	interacts	Gene	Gene
ncbigene:130340	GO:0006605	participates	Gene	Biological Process
pubchem.compound:5281004	ncbigene:7076	upregulates	Compound	Gene
ncbigene:6464	ncbigene:407045	interacts	Gene	Gene
ncbigene:3428	ncbigene:340061	interacts	Gene	Gene
ncbigene:5875	ncbigene:5876	interacts	Gene	Gene
ncbigene:6196	GO:0043065	participates	Gene	Biological Process
pubchem.compound:3385	ncbigene:672	upregulates	Compound	Gene
ncbigene:3443	ncbigene:3581	interacts	Gene	Gene
pubchem.compound:444795	ncbigene:5741	downregulates	Compound	Gene
ncbigene:1488	ncbigene:4286	interacts	Gene	Gene
pubchem.compound:3385	ncbigene:467	upregulates	Compound	Gene
ncbigene:64784	ncbigene:10891	interacts	Gene	Gene
ncbigene:1520	GO:0016485	participates	Gene	Biological Process
ncbigene:774	ncbigene:2787	interacts	Gene	Gene
ncbigene:9641	ncbigene:80143	interacts	Gene	Gene
ncbigene:58985	ncbigene:6777	interacts	Gene	Gene
ncbigene:3559	ncbigene:1432	interacts	Gene	Gene
ncbigene:7223	ncbigene:302	interacts	Gene	Gene
ncbigene:482	ncbigene:6543	interacts	Gene	Gene
ncbigene:5029	ncbigene:6440	interacts	Gene	Gene
pubchem.compound:2756	ncbigene:212	downregulates	Compound	Gene
ncbigene:648	ncbigene:406985	interacts	Gene	Gene
ncbigene:1387	ncbigene:8800	interacts	Gene	Gene
ncbigene:4311	ncbigene:274	interacts	Gene	Gene
pubchem.compound:36314	ncbigene:840	upregulates	Compound	Gene
pubchem.compound:5280343	ncbigene:4843	downregulates	Compound	Gene
ncbigene:10800	GO:0007585	participates	Gene	Biological Process
pubchem.compound:444795	GO:0006397	induces	Compound	Biological Process
pubchem.compound:3151	ncbigene:1813	downregulates	Compound	Gene
ncbigene:27183	GO:0051301	participates	Gene	Biological Process
ncbigene:5479	GO:0006457	participates	Gene	Biological Process
ncbigene:1071	ncbigene:341	interacts	Gene	Gene
ncbigene:374378	ncbigene:4583	interacts	Gene	Gene
ncbigene:5587	GO:0007165	participates	Gene	Biological Process
ncbigene:23193	GO:0005975	participates	Gene	Biological Process
ncbigene:5284	ncbigene:29124	interacts	Gene	Gene
ncbigene:100101267	ncbigene:11218	interacts	Gene	Gene
ncbigene:8322	ncbigene:29924	interacts	Gene	Gene
ncbigene:245973	ncbigene:28956	interacts	Gene	Gene
pubchem.compound:2162	ncbigene:1401	downregulates	Compound	Gene
ncbigene:121129	ncbigene:51764	interacts	Gene	Gene
ncbigene:80204	ncbigene:79791	interacts	Gene	Gene
ncbigene:6426	GO:0006397	participates	Gene	Biological Process
ncbigene:7515	ncbigene:404672	interacts	Gene	Gene
ncbigene:9616	ncbigene:200316	interacts	Gene	Gene
ncbigene:10313	GO:0016192	participates	Gene	Biological Process
ncbigene:3055	GO:0030154	participates	Gene	Biological Process
ncbigene:9623	ncbigene:10000	interacts	Gene	Gene
ncbigene:6925	ncbigene:10130	interacts	Gene	Gene
ncbigene:1399	GO:0006629	participates	Gene	Biological Process
ncbigene:7188	ncbigene:8767	interacts	Gene	Gene
ncbigene:23426	ncbigene:7102	interacts	Gene	Gene
ncbigene:4313	GO:0006508	participates	Gene	Biological Process
ncbigene:9290	ncbigene:63940	interacts	Gene	Gene
ncbigene:4889	ncbigene:63940	interacts	Gene	Gene
ncbigene:84867	GO:0007165	participates	Gene	Biological Process
pubchem.compound:444795	ncbigene:4211	upregulates	Compound	Gene
ncbigene:4325	ncbigene:4323	interacts	Gene	Gene
ncbigene:39	GO:0006629	participates	Gene	Biological Process
ncbigene:8334	ncbigene:23030	interacts	Gene	Gene
pubchem.compound:4168	ncbigene:1814	downregulates	Compound	Gene
ncbigene:5534	ncbigene:54961	interacts	Gene	Gene
ncbigene:658	ncbigene:27035	interacts	Gene	Gene
ncbigene:142	GO:0016540	participates	Gene	Biological Process
ncbigene:2695	GO:0007165	participates	Gene	Biological Process
pubchem.compound:4091	ncbigene:4000	upregulates	Compound	Gene
ncbigene:4018	GO:0006629	participates	Gene	Biological Process
ncbigene:23421	ncbigene:6232	interacts	Gene	Gene
ncbigene:5516	ncbigene:23401	interacts	Gene	Gene
ncbigene:6188	ncbigene:4790	interacts	Gene	Gene
ncbigene:4784	ncbigene:9533	interacts	Gene	Gene
ncbigene:27302	ncbigene:2626	interacts	Gene	Gene
ncbigene:27006	ncbigene:4915	interacts	Gene	Gene
ncbigene:2560	GO:0050877	participates	Gene	Biological Process
pubchem.compound:16362	ncbigene:5741	downregulates	Compound	Gene
ncbigene:6653	GO:0051604	participates	Gene	Biological Process
ncbigene:8744	GO:0007267	participates	Gene	Biological Process
ncbigene:79019	ncbigene:81565	interacts	Gene	Gene
pubchem.compound:5280453	ncbigene:2668	upregulates	Compound	Gene
pubchem.compound:10607	GO:0030154	induces	Compound	Biological Process
ncbigene:7412	GO:0009308	participates	Gene	Biological Process
ncbigene:4633	ncbigene:4626	interacts	Gene	Gene
ncbigene:706	GO:0043065	participates	Gene	Biological Process
ncbigene:3092	ncbigene:9341	interacts	Gene	Gene
ncbigene:9099	GO:0007049	participates	Gene	Biological Process
ncbigene:11124	ncbigene:8737	interacts	Gene	Gene
ncbigene:6261	ncbigene:6616	interacts	Gene	Gene
ncbigene:260425	ncbigene:51735	interacts	Gene	Gene
ncbigene:407012	ncbigene:3014	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:1393	upregulates	Compound	Gene
ncbigene:125963	ncbigene:51764	interacts	Gene	Gene
pubchem.compound:4943	ncbigene:22933	downregulates	Compound	Gene
ncbigene:6011	ncbigene:5957	interacts	Gene	Gene
ncbigene:4860	ncbigene:1981	interacts	Gene	Gene
ncbigene:10376	GO:0051301	participates	Gene	Biological Process
ncbigene:9690	ncbigene:7323	interacts	Gene	Gene
pubchem.compound:3715	ncbigene:841	upregulates	Compound	Gene
ncbigene:9631	ncbigene:9939	interacts	Gene	Gene
pubchem.compound:31703	ncbigene:5328	downregulates	Compound	Gene
pubchem.compound:5280360	ncbigene:108	upregulates	Compound	Gene
pubchem.compound:5833	ncbigene:1666	downregulates	Compound	Gene
ncbigene:3815	ncbigene:26999	interacts	Gene	Gene
ncbigene:4313	GO:0043065	participates	Gene	Biological Process
ncbigene:165140	ncbigene:63940	interacts	Gene	Gene
ncbigene:7498	ncbigene:3363	interacts	Gene	Gene
pubchem.compound:6013	ncbigene:1816	upregulates	Compound	Gene
ncbigene:3972	GO:0007267	participates	Gene	Biological Process
ncbigene:9937	ncbigene:57599	interacts	Gene	Gene
ncbigene:7035	ncbigene:3065	interacts	Gene	Gene
ncbigene:341276	ncbigene:51764	interacts	Gene	Gene
pubchem.compound:5281004	ncbigene:8399	downregulates	Compound	Gene
ncbigene:2686	ncbigene:2918	interacts	Gene	Gene
ncbigene:390441	ncbigene:2788	interacts	Gene	Gene
ncbigene:472	GO:0007165	participates	Gene	Biological Process
pubchem.compound:4091	ncbigene:3099	downregulates	Compound	Gene
pubchem.compound:53232	ncbigene:3156	downregulates	Compound	Gene
pubchem.compound:444036	ncbigene:2908	upregulates	Compound	Gene
ncbigene:390436	ncbigene:51764	interacts	Gene	Gene
ncbigene:9455	ncbigene:8503	interacts	Gene	Gene
ncbigene:7976	ncbigene:407035	interacts	Gene	Gene
pubchem.compound:5280360	ncbigene:4313	upregulates	Compound	Gene
ncbigene:5134	GO:0043065	participates	Gene	Biological Process
ncbigene:654	ncbigene:8646	interacts	Gene	Gene
ncbigene:4790	ncbigene:55507	interacts	Gene	Gene
ncbigene:8631	ncbigene:5908	interacts	Gene	Gene
ncbigene:8013	ncbigene:1588	interacts	Gene	Gene
ncbigene:1655	ncbigene:7031	interacts	Gene	Gene
pubchem.compound:6013	ncbigene:54106	upregulates	Compound	Gene
ncbigene:217	ncbigene:57555	interacts	Gene	Gene
ncbigene:5058	ncbigene:4646	interacts	Gene	Gene
ncbigene:3479	GO:0007165	participates	Gene	Biological Process
ncbigene:4094	ncbigene:199	interacts	Gene	Gene
pubchem.compound:3784	ncbigene:8912	downregulates	Compound	Gene
ncbigene:84790	GO:0007017	participates	Gene	Biological Process
ncbigene:89780	GO:0008283	participates	Gene	Biological Process
ncbigene:138804	ncbigene:2788	interacts	Gene	Gene
ncbigene:23411	ncbigene:407040	interacts	Gene	Gene
pubchem.compound:53232	ncbigene:338	downregulates	Compound	Gene
ncbigene:4089	GO:0008283	participates	Gene	Biological Process
ncbigene:283092	ncbigene:408	interacts	Gene	Gene
pubchem.compound:6726	ncbigene:3269	downregulates	Compound	Gene
ncbigene:3783	GO:0002376	participates	Gene	Biological Process
ncbigene:945	GO:0007155	participates	Gene	Biological Process
ncbigene:9776	ncbigene:79065	interacts	Gene	Gene
ncbigene:3568	GO:0007165	participates	Gene	Biological Process
