source	target	relation
PUBCHEM.COMPOUND:446284	NCBIGENE:4802	1
PUBCHEM.COMPOUND:446284	NCBIGENE:4862	1
PUBCHEM.COMPOUND:446284	NCBIGENE:50486	1
PUBCHEM.COMPOUND:446284	NCBIGENE:51129	1
PUBCHEM.COMPOUND:446284	NCBIGENE:5244	1
PUBCHEM.COMPOUND:446284	NCBIGENE:54600	1
PUBCHEM.COMPOUND:446284	NCBIGENE:5467	1
PUBCHEM.COMPOUND:446284	NCBIGENE:5468	1
PUBCHEM.COMPOUND:446284	NCBIGENE:57761	1
PUBCHEM.COMPOUND:446284	NCBIGENE:6667	1
PUBCHEM.COMPOUND:446284	NCBIGENE:6721	1
PUBCHEM.COMPOUND:446284	NCBIGENE:6822	1
PUBCHEM.COMPOUND:446284	NCBIGENE:7296	1
PUBCHEM.COMPOUND:446284	NCBIGENE:8800	1
PUBCHEM.COMPOUND:446284	NCBIGENE:80834	1
PUBCHEM.COMPOUND:446284	NCBIGENE:83756	1
PUBCHEM.COMPOUND:446284	NCBIGENE:5742	-1
PUBCHEM.COMPOUND:446284	NCBIGENE:5743	-1
PUBCHEM.COMPOUND:44629953	NCBIGENE:5728	-1
PUBCHEM.COMPOUND:4463	NCBIGENE:1555	1
PUBCHEM.COMPOUND:4463	NCBIGENE:1576	1
PUBCHEM.COMPOUND:4463	NCBIGENE:1577	1
PUBCHEM.COMPOUND:44630173	NCBIGENE:7421	-1
PUBCHEM.COMPOUND:446313	NCBIGENE:8856	1
PUBCHEM.COMPOUND:446313	NCBIGENE:8856	-1
PUBCHEM.COMPOUND:44631937	NCBIGENE:3558	-1
PUBCHEM.COMPOUND:44631937	NCBIGENE:3716	-1
PUBCHEM.COMPOUND:44631937	NCBIGENE:3717	-1
PUBCHEM.COMPOUND:44632017	NCBIGENE:836	1
PUBCHEM.COMPOUND:44632017	NCBIGENE:1660	-1
PUBCHEM.COMPOUND:446355	NCBIGENE:2918	-1
PUBCHEM.COMPOUND:446378	NCBIGENE:2069	1
PUBCHEM.COMPOUND:446378	NCBIGENE:2353	1
PUBCHEM.COMPOUND:446378	NCBIGENE:240	1
PUBCHEM.COMPOUND:446378	NCBIGENE:2534	1
PUBCHEM.COMPOUND:446378	NCBIGENE:2668	1
PUBCHEM.COMPOUND:446378	NCBIGENE:27044	1
PUBCHEM.COMPOUND:446378	NCBIGENE:2932	1
PUBCHEM.COMPOUND:446378	NCBIGENE:3067	1
PUBCHEM.COMPOUND:446378	NCBIGENE:3309	1
PUBCHEM.COMPOUND:446378	NCBIGENE:3576	1
PUBCHEM.COMPOUND:446378	NCBIGENE:467	1
PUBCHEM.COMPOUND:446378	NCBIGENE:4846	1
PUBCHEM.COMPOUND:446378	NCBIGENE:4973	1
PUBCHEM.COMPOUND:446378	NCBIGENE:51702	1
PUBCHEM.COMPOUND:446378	NCBIGENE:54205	1
PUBCHEM.COMPOUND:446378	NCBIGENE:54541	1
PUBCHEM.COMPOUND:446378	NCBIGENE:55512	1
PUBCHEM.COMPOUND:446378	NCBIGENE:55829	1
PUBCHEM.COMPOUND:446378	NCBIGENE:595	1
PUBCHEM.COMPOUND:446378	NCBIGENE:6520	1
PUBCHEM.COMPOUND:446378	NCBIGENE:7494	1
PUBCHEM.COMPOUND:446378	NCBIGENE:811	1
PUBCHEM.COMPOUND:446378	NCBIGENE:836	1
PUBCHEM.COMPOUND:446378	NCBIGENE:8398	1
PUBCHEM.COMPOUND:446378	NCBIGENE:840	1
PUBCHEM.COMPOUND:446378	NCBIGENE:969	1
PUBCHEM.COMPOUND:446378	NCBIGENE:166752	-1
PUBCHEM.COMPOUND:446378	NCBIGENE:19	-1
PUBCHEM.COMPOUND:446378	NCBIGENE:1951	-1
PUBCHEM.COMPOUND:446378	NCBIGENE:341640	-1
PUBCHEM.COMPOUND:446378	NCBIGENE:3479	-1
PUBCHEM.COMPOUND:446378	NCBIGENE:5972	-1
PUBCHEM.COMPOUND:446378	NCBIGENE:6414	-1
PUBCHEM.COMPOUND:446378	NCBIGENE:65018	-1
PUBCHEM.COMPOUND:446378	NCBIGENE:7306	-1
PUBCHEM.COMPOUND:446388	NCBIGENE:2353	1
PUBCHEM.COMPOUND:446468	NCBIGENE:7298	-1
PUBCHEM.COMPOUND:4465	NCBIGENE:5023	-1
PUBCHEM.COMPOUND:446512	NCBIGENE:112802	1
PUBCHEM.COMPOUND:446512	NCBIGENE:121391	1
PUBCHEM.COMPOUND:446512	NCBIGENE:1385	1
PUBCHEM.COMPOUND:446512	NCBIGENE:1958	1
PUBCHEM.COMPOUND:446512	NCBIGENE:3205	1
PUBCHEM.COMPOUND:446512	NCBIGENE:3552	1
PUBCHEM.COMPOUND:446512	NCBIGENE:359	1
PUBCHEM.COMPOUND:446512	NCBIGENE:3725	1
PUBCHEM.COMPOUND:446512	NCBIGENE:3727	1
PUBCHEM.COMPOUND:446512	NCBIGENE:4318	1
PUBCHEM.COMPOUND:446512	NCBIGENE:4953	1
PUBCHEM.COMPOUND:446512	NCBIGENE:5321	1
PUBCHEM.COMPOUND:446512	NCBIGENE:5339	1
PUBCHEM.COMPOUND:446512	NCBIGENE:5340	1
PUBCHEM.COMPOUND:446512	NCBIGENE:5347	1
PUBCHEM.COMPOUND:446512	NCBIGENE:6696	1
PUBCHEM.COMPOUND:446512	NCBIGENE:836	1
PUBCHEM.COMPOUND:446512	NCBIGENE:847	1
PUBCHEM.COMPOUND:446512	NCBIGENE:8856	1
PUBCHEM.COMPOUND:446512	NCBIGENE:891	1
PUBCHEM.COMPOUND:446512	NCBIGENE:9334	1
PUBCHEM.COMPOUND:446512	NCBIGENE:1490	-1
PUBCHEM.COMPOUND:446512	NCBIGENE:1958	-1
PUBCHEM.COMPOUND:446512	NCBIGENE:2697	-1
PUBCHEM.COMPOUND:446512	NCBIGENE:2801	-1
PUBCHEM.COMPOUND:446512	NCBIGENE:2932	-1
PUBCHEM.COMPOUND:446512	NCBIGENE:5518	-1
PUBCHEM.COMPOUND:446512	NCBIGENE:5798	-1
PUBCHEM.COMPOUND:446512	NCBIGENE:7786	-1
PUBCHEM.COMPOUND:446512	NCBIGENE:84539	-1
PUBCHEM.COMPOUND:446541	NCBIGENE:19	1
PUBCHEM.COMPOUND:446541	NCBIGENE:3614	-1
PUBCHEM.COMPOUND:446541	NCBIGENE:3615	-1
PUBCHEM.COMPOUND:446552	NCBIGENE:7298	-1
PUBCHEM.COMPOUND:446553	NCBIGENE:7298	-1
PUBCHEM.COMPOUND:446569	NCBIGENE:3067	1
PUBCHEM.COMPOUND:446676	NCBIGENE:4317	-1
PUBCHEM.COMPOUND:44668	NCBIGENE:6532	-1
PUBCHEM.COMPOUND:446727	NCBIGENE:7378	-1
PUBCHEM.COMPOUND:446752	NCBIGENE:64146	-1
PUBCHEM.COMPOUND:446753	NCBIGENE:64146	-1
PUBCHEM.COMPOUND:446800	NCBIGENE:587	-1
PUBCHEM.COMPOUND:446833	NCBIGENE:1511	-1
PUBCHEM.COMPOUND:446845	NCBIGENE:4519	-1
PUBCHEM.COMPOUND:446849	NCBIGENE:3791	1
PUBCHEM.COMPOUND:446876	NCBIGENE:5319	-1
PUBCHEM.COMPOUND:446925	NCBIGENE:10365	1
PUBCHEM.COMPOUND:446925	NCBIGENE:19	1
PUBCHEM.COMPOUND:446925	NCBIGENE:2697	1
PUBCHEM.COMPOUND:446925	NCBIGENE:387	1
PUBCHEM.COMPOUND:446925	NCBIGENE:4318	1
PUBCHEM.COMPOUND:446925	NCBIGENE:5468	1
PUBCHEM.COMPOUND:446925	NCBIGENE:5728	1
PUBCHEM.COMPOUND:446925	NCBIGENE:3479	-1
PUBCHEM.COMPOUND:446925	NCBIGENE:4316	-1
PUBCHEM.COMPOUND:446925	NCBIGENE:50507	-1
PUBCHEM.COMPOUND:446925	NCBIGENE:5728	-1
PUBCHEM.COMPOUND:446925	NCBIGENE:836	-1
PUBCHEM.COMPOUND:446925	NCBIGENE:9451	-1
PUBCHEM.COMPOUND:446977	NCBIGENE:5406	-1
PUBCHEM.COMPOUND:446991	NCBIGENE:2668	1
PUBCHEM.COMPOUND:447043	NCBIGENE:1576	-1
PUBCHEM.COMPOUND:447043	NCBIGENE:1577	-1
PUBCHEM.COMPOUND:447043	NCBIGENE:3605	-1
PUBCHEM.COMPOUND:447043	NCBIGENE:4087	-1
PUBCHEM.COMPOUND:447043	NCBIGENE:4088	-1
PUBCHEM.COMPOUND:447043	NCBIGENE:8128	-1
PUBCHEM.COMPOUND:447048	NCBIGENE:1938	-1
PUBCHEM.COMPOUND:447088	NCBIGENE:136	-1
PUBCHEM.COMPOUND:447096	NCBIGENE:4074	-1
PUBCHEM.COMPOUND:4470972	NCBIGENE:1803	-1
PUBCHEM.COMPOUND:447098	NCBIGENE:64146	-1
PUBCHEM.COMPOUND:447100	NCBIGENE:3553	1
PUBCHEM.COMPOUND:447100	NCBIGENE:7099	1
PUBCHEM.COMPOUND:447108	NCBIGENE:8654	-1
PUBCHEM.COMPOUND:447180	NCBIGENE:4846	1
PUBCHEM.COMPOUND:447199	NCBIGENE:4507	-1
PUBCHEM.COMPOUND:4472	NCBIGENE:4128	-1
PUBCHEM.COMPOUND:4472	NCBIGENE:4129	-1
PUBCHEM.COMPOUND:4472113	NCBIGENE:2147	-1
PUBCHEM.COMPOUND:44721303	NCBIGENE:1969	1
PUBCHEM.COMPOUND:447268	NCBIGENE:4860	-1
PUBCHEM.COMPOUND:4472717	NCBIGENE:1544	1
PUBCHEM.COMPOUND:447277	NCBIGENE:100529261	-1
PUBCHEM.COMPOUND:447277	NCBIGENE:2224	-1
PUBCHEM.COMPOUND:447277	NCBIGENE:2342	-1
PUBCHEM.COMPOUND:4473	NCBIGENE:57413	-1
PUBCHEM.COMPOUND:4473	NCBIGENE:1128	-1
PUBCHEM.COMPOUND:4473	NCBIGENE:1131	-1
PUBCHEM.COMPOUND:4473	NCBIGENE:1132	-1
PUBCHEM.COMPOUND:4473	NCBIGENE:1133	-1
PUBCHEM.COMPOUND:4473	NCBIGENE:146	-1
PUBCHEM.COMPOUND:4473	NCBIGENE:147	-1
PUBCHEM.COMPOUND:4473	NCBIGENE:148	-1
PUBCHEM.COMPOUND:4473	NCBIGENE:5153	-1
PUBCHEM.COMPOUND:4473	NCBIGENE:775	-1
PUBCHEM.COMPOUND:4473	NCBIGENE:776	-1
PUBCHEM.COMPOUND:4473	NCBIGENE:781	-1
PUBCHEM.COMPOUND:4473	NCBIGENE:783	-1
PUBCHEM.COMPOUND:447316	NCBIGENE:388	1
PUBCHEM.COMPOUND:447316	NCBIGENE:3845	-1
PUBCHEM.COMPOUND:447339	NCBIGENE:100	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:10000	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:10110	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:1017	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:10188	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:1019	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:1020	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:1021	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:1025	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:10461	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:10645	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:11040	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:1111	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:11183	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:11200	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:120892	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:140469	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:1436	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:1457	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:1459	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:147746	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:1859	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:2011	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:2241	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:2260	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:2321	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:2322	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:2324	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:27330	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:2872	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:29110	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:2931	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:2932	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:3643	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:3645	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:3702	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:3716	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:3717	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:3718	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:3791	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:4058	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:4140	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:415116	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:4215	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:4293	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:4294	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:4296	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:4593	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:4638	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:4914	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:4915	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:4916	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:50488	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:5058	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:51135	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:51347	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:5159	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:5170	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:51765	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:5292	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:5578	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:5579	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:5581	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:5585	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:5586	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:5587	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:5593	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:5604	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:5608	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:5613	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:57396	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:5747	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:57787	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:5871	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:5979	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:6098	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:6195	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:6196	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:6197	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:6198	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:6446	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:6787	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:6789	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:6790	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:6793	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:6885	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:7294	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:7465	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:815	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:816	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:817	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:818	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:83903	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:83942	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:84254	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:8428	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:8444	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:84446	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:8445	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:8986	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:91754	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:9263	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:9748	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:983	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:9833	-1
PUBCHEM.COMPOUND:447446	NCBIGENE:9891	-1
PUBCHEM.COMPOUND:447450	NCBIGENE:5770	-1
PUBCHEM.COMPOUND:447466	NCBIGENE:3162	1
PUBCHEM.COMPOUND:447466	NCBIGENE:217	-1
PUBCHEM.COMPOUND:4475	NCBIGENE:148	-1
PUBCHEM.COMPOUND:447607	NCBIGENE:2629	-1
PUBCHEM.COMPOUND:447693	NCBIGENE:3308	1
PUBCHEM.COMPOUND:447693	NCBIGENE:6667	1
PUBCHEM.COMPOUND:447693	NCBIGENE:3953	-1
PUBCHEM.COMPOUND:4477	NCBIGENE:57582	1
PUBCHEM.COMPOUND:4477	NCBIGENE:8321	1
PUBCHEM.COMPOUND:4477	NCBIGENE:367	-1
PUBCHEM.COMPOUND:4477	NCBIGENE:4040	-1
PUBCHEM.COMPOUND:4477	NCBIGENE:595	-1
PUBCHEM.COMPOUND:4477	NCBIGENE:6774	-1
PUBCHEM.COMPOUND:4477	NCBIGENE:7473	-1
PUBCHEM.COMPOUND:4477	NCBIGENE:89780	-1
PUBCHEM.COMPOUND:447705	NCBIGENE:7433	1
PUBCHEM.COMPOUND:447705	NCBIGENE:7434	1
PUBCHEM.COMPOUND:447715	NCBIGENE:8431	1
PUBCHEM.COMPOUND:447715	NCBIGENE:9971	1
PUBCHEM.COMPOUND:447732	NCBIGENE:5328	-1
PUBCHEM.COMPOUND:447782	NCBIGENE:54205	1
PUBCHEM.COMPOUND:447782	NCBIGENE:10857	-1
PUBCHEM.COMPOUND:447782	NCBIGENE:123	-1
PUBCHEM.COMPOUND:447782	NCBIGENE:3576	-1
PUBCHEM.COMPOUND:447782	NCBIGENE:417	-1
PUBCHEM.COMPOUND:447791	NCBIGENE:2242	1
PUBCHEM.COMPOUND:447791	NCBIGENE:2475	1
PUBCHEM.COMPOUND:447791	NCBIGENE:56288	1
PUBCHEM.COMPOUND:447865	NCBIGENE:203068	-1
PUBCHEM.COMPOUND:447877	NCBIGENE:3295	-1
PUBCHEM.COMPOUND:447884	NCBIGENE:4519	1
PUBCHEM.COMPOUND:447905	NCBIGENE:19	1
PUBCHEM.COMPOUND:447905	NCBIGENE:6513	1
PUBCHEM.COMPOUND:447905	NCBIGENE:9021	1
PUBCHEM.COMPOUND:447905	NCBIGENE:2152	-1
PUBCHEM.COMPOUND:447905	NCBIGENE:3558	-1
PUBCHEM.COMPOUND:447905	NCBIGENE:3627	-1
PUBCHEM.COMPOUND:447912	NCBIGENE:19	1
PUBCHEM.COMPOUND:447912	NCBIGENE:3725	1
PUBCHEM.COMPOUND:447912	NCBIGENE:55937	1
PUBCHEM.COMPOUND:447912	NCBIGENE:6319	1
PUBCHEM.COMPOUND:447912	NCBIGENE:7069	1
PUBCHEM.COMPOUND:447912	NCBIGENE:79966	1
PUBCHEM.COMPOUND:447912	NCBIGENE:9619	1
PUBCHEM.COMPOUND:447912	NCBIGENE:55937	-1
PUBCHEM.COMPOUND:447912	NCBIGENE:5621	-1
PUBCHEM.COMPOUND:447912	NCBIGENE:5833	-1
PUBCHEM.COMPOUND:447956	NCBIGENE:1017	-1
PUBCHEM.COMPOUND:447966	NCBIGENE:7046	-1
PUBCHEM.COMPOUND:447994	NCBIGENE:5770	-1
PUBCHEM.COMPOUND:448008	NCBIGENE:2932	-1
PUBCHEM.COMPOUND:448013	NCBIGENE:4088	1
PUBCHEM.COMPOUND:448014	NCBIGENE:2931	-1
PUBCHEM.COMPOUND:448022	NCBIGENE:1513	-1
PUBCHEM.COMPOUND:448042	NCBIGENE:4846	1
PUBCHEM.COMPOUND:448042	NCBIGENE:652	1
PUBCHEM.COMPOUND:448042	NCBIGENE:140803	-1
PUBCHEM.COMPOUND:448042	NCBIGENE:1490	-1
PUBCHEM.COMPOUND:448042	NCBIGENE:2147	-1
PUBCHEM.COMPOUND:448042	NCBIGENE:387	-1
PUBCHEM.COMPOUND:448042	NCBIGENE:56963	-1
PUBCHEM.COMPOUND:448042	NCBIGENE:6093	-1
PUBCHEM.COMPOUND:448042	NCBIGENE:9475	-1
PUBCHEM.COMPOUND:448042	NCBIGENE:9578	-1
PUBCHEM.COMPOUND:448055	NCBIGENE:5142	-1
PUBCHEM.COMPOUND:448055	NCBIGENE:5144	-1
PUBCHEM.COMPOUND:448087	NCBIGENE:142	-1
PUBCHEM.COMPOUND:448173	NCBIGENE:5467	-1
PUBCHEM.COMPOUND:448214	NCBIGENE:3002	-1
PUBCHEM.COMPOUND:448214	NCBIGENE:3932	-1
PUBCHEM.COMPOUND:448222	NCBIGENE:1493	1
PUBCHEM.COMPOUND:448222	NCBIGENE:2932	1
PUBCHEM.COMPOUND:448222	NCBIGENE:7157	-1
PUBCHEM.COMPOUND:448269	NCBIGENE:4843	-1
PUBCHEM.COMPOUND:448281	NCBIGENE:183	-1
PUBCHEM.COMPOUND:448457	NCBIGENE:27306	1
PUBCHEM.COMPOUND:448457	NCBIGENE:3576	1
PUBCHEM.COMPOUND:448457	NCBIGENE:5729	1
PUBCHEM.COMPOUND:448457	NCBIGENE:4843	-1
PUBCHEM.COMPOUND:4485	NCBIGENE:3736	-1
PUBCHEM.COMPOUND:4485	NCBIGENE:775	-1
PUBCHEM.COMPOUND:4485	NCBIGENE:776	-1
PUBCHEM.COMPOUND:4485	NCBIGENE:779	-1
PUBCHEM.COMPOUND:4485	NCBIGENE:781	-1
PUBCHEM.COMPOUND:4485	NCBIGENE:783	-1
PUBCHEM.COMPOUND:4485	NCBIGENE:801	-1
PUBCHEM.COMPOUND:4485	NCBIGENE:805	-1
PUBCHEM.COMPOUND:4485	NCBIGENE:808	-1
PUBCHEM.COMPOUND:4485	NCBIGENE:8912	-1
PUBCHEM.COMPOUND:448537	NCBIGENE:100	1
PUBCHEM.COMPOUND:448537	NCBIGENE:10400	1
PUBCHEM.COMPOUND:448537	NCBIGENE:10673	1
PUBCHEM.COMPOUND:448537	NCBIGENE:10768	1
PUBCHEM.COMPOUND:448537	NCBIGENE:11098	1
PUBCHEM.COMPOUND:448537	NCBIGENE:1191	1
PUBCHEM.COMPOUND:448537	NCBIGENE:121278	1
PUBCHEM.COMPOUND:448537	NCBIGENE:1362	1
PUBCHEM.COMPOUND:448537	NCBIGENE:1378	1
PUBCHEM.COMPOUND:448537	NCBIGENE:1392	1
PUBCHEM.COMPOUND:448537	NCBIGENE:1393	1
PUBCHEM.COMPOUND:448537	NCBIGENE:1395	1
PUBCHEM.COMPOUND:448537	NCBIGENE:1401	1
PUBCHEM.COMPOUND:448537	NCBIGENE:1509	1
PUBCHEM.COMPOUND:448537	NCBIGENE:1548	1
PUBCHEM.COMPOUND:448537	NCBIGENE:1718	1
PUBCHEM.COMPOUND:448537	NCBIGENE:183	1
PUBCHEM.COMPOUND:448537	NCBIGENE:186	1
PUBCHEM.COMPOUND:448537	NCBIGENE:19	1
PUBCHEM.COMPOUND:448537	NCBIGENE:1956	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2064	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2066	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2100	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2153	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2155	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2160	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2194	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2247	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2252	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2260	1
PUBCHEM.COMPOUND:448537	NCBIGENE:23508	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2353	1
PUBCHEM.COMPOUND:448537	NCBIGENE:23569	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2597	1
PUBCHEM.COMPOUND:448537	NCBIGENE:26018	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2697	1
PUBCHEM.COMPOUND:448537	NCBIGENE:27043	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2735	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2752	1
PUBCHEM.COMPOUND:448537	NCBIGENE:285	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2876	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2877	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2896	1
PUBCHEM.COMPOUND:448537	NCBIGENE:28992	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2908	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2925	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2957	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2960	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2962	1
PUBCHEM.COMPOUND:448537	NCBIGENE:2971	1
PUBCHEM.COMPOUND:448537	NCBIGENE:30009	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3090	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3150	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3162	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3169	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3214	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3269	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3309	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3315	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3350	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3479	1
PUBCHEM.COMPOUND:448537	NCBIGENE:348	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3481	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3485	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3487	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3489	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3558	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3565	1
PUBCHEM.COMPOUND:448537	NCBIGENE:358	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3586	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3589	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3625	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3660	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3667	1
PUBCHEM.COMPOUND:448537	NCBIGENE:367	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3725	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3814	1
PUBCHEM.COMPOUND:448537	NCBIGENE:3832	1
