source	target	edge_type
ncbigene:93973	ncbigene:4846	interacts
ncbigene:7132	ncbigene:5781	interacts
ncbigene:23142	ncbigene:355	interacts
ncbigene:255725	ncbigene:5571	interacts
ncbigene:3065	ncbigene:5527	interacts
ncbigene:51224	ncbigene:3725	interacts
ncbigene:55706	ncbigene:5293	interacts
ncbigene:1386	ncbigene:5528	interacts
ncbigene:5566	ncbigene:91782	interacts
pubchem.compound:5282230	ncbigene:4023	interacts
ncbigene:8202	ncbigene:1524	interacts
ncbigene:9241	ncbigene:1778	interacts
ncbigene:6009	ncbigene:5970	interacts
ncbigene:6773	ncbigene:10000	interacts
ncbigene:84916	ncbigene:8030	interacts
ncbigene:5071	ncbigene:54578	interacts
ncbigene:5905	ncbigene:5430	interacts
ncbigene:6502	ncbigene:7329	interacts
pubchem.compound:3478	ncbigene:6547	interacts
ncbigene:119679	ncbigene:5568	interacts
ncbigene:6772	ncbigene:3594	interacts
ncbigene:127066	ncbigene:462	interacts
ncbigene:56605	ncbigene:5533	interacts
ncbigene:344892	ncbigene:3925	interacts
ncbigene:3684	ncbigene:3845	interacts
ncbigene:6773	ncbigene:7264	interacts
ncbigene:22899	ncbigene:596	interacts
ncbigene:3444	ncbigene:29775	interacts
ncbigene:1454	ncbigene:7157	interacts
ncbigene:367	ncbigene:2771	interacts
ncbigene:8554	ncbigene:5435	interacts
ncbigene:151246	ncbigene:406881	interacts
ncbigene:1454	ncbigene:27330	interacts
ncbigene:57405	ncbigene:5566	interacts
ncbigene:6752	ncbigene:594	interacts
ncbigene:29101	ncbigene:1583	interacts
ncbigene:10235	ncbigene:5429	interacts
ncbigene:8517	ncbigene:7691	interacts
ncbigene:23421	ncbigene:81285	interacts
ncbigene:5566	ncbigene:390061	interacts
ncbigene:81318	ncbigene:3553	interacts
pubchem.compound:3385	ncbigene:1138	interacts
ncbigene:5578	ncbigene:58985	interacts
ncbigene:7189	ncbigene:8646	interacts
ncbigene:4005	ncbigene:79891	interacts
ncbigene:201456	ncbigene:2176	interacts
ncbigene:3845	ncbigene:7480	interacts
ncbigene:776	ncbigene:57610	interacts
ncbigene:8850	ncbigene:8662	interacts
ncbigene:2963	ncbigene:81565	interacts
ncbigene:4205	ncbigene:340061	interacts
ncbigene:80204	ncbigene:51764	interacts
ncbigene:1943	ncbigene:23439	interacts
ncbigene:65055	ncbigene:5568	interacts
ncbigene:6885	ncbigene:6923	interacts
ncbigene:2786	ncbigene:590	interacts
ncbigene:64946	ncbigene:222235	interacts
ncbigene:51143	ncbigene:683	interacts
ncbigene:84699	ncbigene:7325	interacts
ncbigene:26224	ncbigene:5568	interacts
pubchem.compound:5283731	ncbigene:5156	interacts
ncbigene:5422	ncbigene:5077	interacts
ncbigene:285093	ncbigene:6714	interacts
ncbigene:1129	ncbigene:5905	interacts
ncbigene:57122	ncbigene:8165	interacts
ncbigene:5581	ncbigene:5293	interacts
ncbigene:6935	ncbigene:472	interacts
ncbigene:5430	ncbigene:55166	interacts
ncbigene:6773	ncbigene:8900	interacts
ncbigene:5294	ncbigene:8602	interacts
ncbigene:10370	ncbigene:8348	interacts
ncbigene:348995	ncbigene:693129	interacts
ncbigene:5469	ncbigene:64946	interacts
ncbigene:1129	ncbigene:3673	interacts
ncbigene:5440	ncbigene:53832	interacts
ncbigene:8471	ncbigene:3845	interacts
ncbigene:1453	ncbigene:25865	upregulates
ncbigene:84643	ncbigene:51764	interacts
ncbigene:6794	ncbigene:270	interacts
ncbigene:3630	ncbigene:790	interacts
ncbigene:7478	ncbigene:3347	interacts
ncbigene:4150	ncbigene:135	interacts
ncbigene:10403	ncbigene:4089	interacts
ncbigene:53371	ncbigene:115290	interacts
ncbigene:7867	ncbigene:53832	interacts
ncbigene:2782	ncbigene:148	interacts
ncbigene:5582	ncbigene:54331	interacts
ncbigene:1058	ncbigene:4088	interacts
ncbigene:7157	ncbigene:6822	interacts
ncbigene:916	ncbigene:5624	interacts
ncbigene:472	ncbigene:5601	interacts
ncbigene:6774	ncbigene:23014	interacts
ncbigene:6929	ncbigene:5879	interacts
ncbigene:2253	ncbigene:390326	interacts
ncbigene:3796	ncbigene:55208	interacts
ncbigene:6772	ncbigene:2790	interacts
ncbigene:8915	ncbigene:406948	interacts
ncbigene:6714	ncbigene:8321	interacts
ncbigene:4694	ncbigene:57122	interacts
ncbigene:3001	ncbigene:1060	interacts
ncbigene:1443	ncbigene:2781	interacts
ncbigene:6755	ncbigene:9466	interacts
ncbigene:2932	ncbigene:4893	interacts
ncbigene:6772	ncbigene:51143	interacts
ncbigene:998	ncbigene:166824	interacts
ncbigene:51529	ncbigene:4008	interacts
ncbigene:654	ncbigene:3977	interacts
ncbigene:7157	ncbigene:22943	interacts
ncbigene:51096	ncbigene:22800	interacts
ncbigene:1268	ncbigene:8767	interacts
ncbigene:123879	ncbigene:23636	interacts
ncbigene:4005	ncbigene:8451	interacts
ncbigene:3444	ncbigene:51096	interacts
ncbigene:3441	ncbigene:84643	interacts
ncbigene:801	ncbigene:57568	interacts
ncbigene:81929	ncbigene:80152	interacts
ncbigene:837	ncbigene:3758	interacts
ncbigene:5601	ncbigene:84126	interacts
ncbigene:3952	ncbigene:251	interacts
ncbigene:9735	ncbigene:79019	interacts
ncbigene:3454	ncbigene:3551	interacts
ncbigene:7335	ncbigene:27340	interacts
ncbigene:23533	ncbigene:2770	interacts
ncbigene:3630	ncbigene:595	interacts
ncbigene:7094	ncbigene:64946	interacts
ncbigene:8348	ncbigene:3953	interacts
ncbigene:10121	ncbigene:1387	interacts
ncbigene:5526	ncbigene:9054	interacts
ncbigene:3673	ncbigene:409	interacts
ncbigene:23194	ncbigene:3586	interacts
ncbigene:5899	ncbigene:57152	interacts
ncbigene:4216	ncbigene:84557	interacts
ncbigene:6772	ncbigene:7473	interacts
ncbigene:5528	ncbigene:5567	interacts
ncbigene:55090	ncbigene:51208	interacts
ncbigene:1432	ncbigene:3187	interacts
ncbigene:3630	ncbigene:22869	interacts
ncbigene:3551	ncbigene:10351	interacts
ncbigene:6714	ncbigene:5567	interacts
ncbigene:5905	ncbigene:55272	interacts
ncbigene:6234	ncbigene:1460	downregulates
pubchem.compound:4636	ncbigene:156	interacts
ncbigene:23225	ncbigene:5728	interacts
ncbigene:208	ncbigene:1438	interacts
ncbigene:2886	ncbigene:32	interacts
ncbigene:1956	ncbigene:147948	interacts
ncbigene:8822	ncbigene:2782	interacts
ncbigene:3456	ncbigene:841	upregulates
ncbigene:10726	ncbigene:406948	interacts
ncbigene:4780	ncbigene:219699	interacts
ncbigene:405	ncbigene:29899	interacts
ncbigene:80834	ncbigene:8856	interacts
ncbigene:3630	ncbigene:26585	interacts
ncbigene:11097	ncbigene:1436	interacts
ncbigene:5465	ncbigene:64506	interacts
ncbigene:7905	ncbigene:4669	interacts
ncbigene:3276	ncbigene:4775	interacts
ncbigene:7249	ncbigene:1271	interacts
ncbigene:11035	ncbigene:63940	interacts
ncbigene:196335	ncbigene:5037	interacts
ncbigene:27086	ncbigene:2066	interacts
pubchem.compound:6013	ncbigene:2160	interacts
ncbigene:3553	ncbigene:2983	interacts
ncbigene:914	ncbigene:9978	interacts
ncbigene:3572	ncbigene:23649	upregulates
ncbigene:9972	ncbigene:3717	interacts
ncbigene:6720	ncbigene:79902	interacts
ncbigene:5879	ncbigene:8672	interacts
ncbigene:7068	ncbigene:79980	interacts
ncbigene:5602	ncbigene:8862	interacts
ncbigene:8850	ncbigene:701	interacts
ncbigene:23291	ncbigene:2264	interacts
ncbigene:8655	ncbigene:7474	interacts
ncbigene:79003	ncbigene:7518	interacts
ncbigene:5465	ncbigene:347169	interacts
ncbigene:3292	ncbigene:890	interacts
ncbigene:5528	ncbigene:7070	interacts
ncbigene:2812	ncbigene:973	interacts
ncbigene:2792	ncbigene:5601	upregulates
ncbigene:8945	ncbigene:23014	interacts
ncbigene:1758	ncbigene:53833	interacts
ncbigene:55706	ncbigene:220134	interacts
ncbigene:6773	ncbigene:5156	interacts
ncbigene:403239	ncbigene:4915	interacts
ncbigene:7067	ncbigene:1968	downregulates
ncbigene:8345	ncbigene:64105	interacts
ncbigene:1978	ncbigene:29945	interacts
ncbigene:127077	ncbigene:3560	interacts
ncbigene:3630	ncbigene:3679	interacts
ncbigene:11130	ncbigene:3845	interacts
pubchem.compound:3121	ncbigene:5567	interacts
ncbigene:10379	ncbigene:4904	interacts
ncbigene:80310	ncbigene:596	interacts
ncbigene:90993	ncbigene:9672	interacts
ncbigene:51585	ncbigene:1729	interacts
ncbigene:344892	ncbigene:403239	interacts
ncbigene:1398	ncbigene:2770	interacts
ncbigene:10892	ncbigene:26234	interacts
ncbigene:816	ncbigene:340980	interacts
ncbigene:6515	ncbigene:7186	interacts
ncbigene:79346	ncbigene:491	interacts
ncbigene:65055	ncbigene:2243	interacts
ncbigene:1060	ncbigene:1870	interacts
ncbigene:5290	ncbigene:6489	interacts
ncbigene:285093	ncbigene:7128	interacts
pubchem.compound:5284513	ncbigene:3597	interacts
ncbigene:1058	ncbigene:5499	interacts
ncbigene:402135	ncbigene:9900	interacts
ncbigene:51585	ncbigene:53833	interacts
ncbigene:9735	ncbigene:6349	interacts
ncbigene:11097	ncbigene:5054	interacts
ncbigene:9693	ncbigene:441234	interacts
ncbigene:1453	ncbigene:1060	interacts
ncbigene:4089	ncbigene:5905	interacts
ncbigene:5529	ncbigene:5601	interacts
ncbigene:23327	ncbigene:5499	interacts
ncbigene:1244	ncbigene:3796	interacts
ncbigene:332	ncbigene:267	interacts
ncbigene:2784	ncbigene:8379	interacts
ncbigene:781	ncbigene:4067	interacts
ncbigene:51308	ncbigene:6688	interacts
ncbigene:150726	ncbigene:5707	interacts
ncbigene:55746	ncbigene:26086	interacts
ncbigene:8379	ncbigene:5494	interacts
ncbigene:10627	ncbigene:256051	interacts
ncbigene:5294	ncbigene:5079	upregulates
ncbigene:2625	ncbigene:5567	interacts
ncbigene:256892	ncbigene:56288	interacts
ncbigene:6773	ncbigene:1594	interacts
ncbigene:7157	ncbigene:80776	interacts
ncbigene:5469	ncbigene:29078	interacts
ncbigene:6929	ncbigene:5223	upregulates
ncbigene:140735	ncbigene:207	interacts
ncbigene:7322	ncbigene:255725	interacts
ncbigene:2908	ncbigene:91603	interacts
ncbigene:5465	ncbigene:6776	interacts
ncbigene:80776	ncbigene:10672	interacts
ncbigene:9735	ncbigene:79155	interacts
ncbigene:27102	ncbigene:6176	interacts
ncbigene:5438	ncbigene:6722	interacts
ncbigene:287	ncbigene:775	interacts
ncbigene:56670	ncbigene:2767	interacts
ncbigene:64108	ncbigene:26248	interacts
ncbigene:3454	ncbigene:9184	interacts
ncbigene:3717	ncbigene:2919	interacts
ncbigene:51586	ncbigene:23533	interacts
ncbigene:10488	ncbigene:8503	interacts
ncbigene:7189	ncbigene:171389	interacts
ncbigene:6117	ncbigene:79176	interacts
ncbigene:1060	ncbigene:50848	interacts
ncbigene:5567	ncbigene:334	interacts
ncbigene:135948	ncbigene:3320	interacts
ncbigene:11035	ncbigene:219986	interacts
ncbigene:10724	ncbigene:7517	interacts
ncbigene:9365	ncbigene:6869	interacts
ncbigene:5293	ncbigene:100	interacts
ncbigene:3172	ncbigene:3674	interacts
ncbigene:100132074	ncbigene:85236	interacts
ncbigene:2967	ncbigene:51764	interacts
ncbigene:92	ncbigene:4008	interacts
ncbigene:5576	ncbigene:10517	interacts
ncbigene:7474	ncbigene:25926	interacts
ncbigene:5591	ncbigene:842	upregulates
ncbigene:54820	ncbigene:113	interacts
ncbigene:23014	ncbigene:115106	interacts
ncbigene:834	ncbigene:406890	interacts
ncbigene:4067	ncbigene:51548	interacts
ncbigene:151246	ncbigene:11213	interacts
ncbigene:6662	ncbigene:5567	interacts
ncbigene:23764	ncbigene:3823	interacts
ncbigene:2767	ncbigene:79682	interacts
ncbigene:657	ncbigene:9656	interacts
ncbigene:79980	ncbigene:1634	interacts
ncbigene:10059	ncbigene:2771	interacts
ncbigene:79023	ncbigene:1856	interacts
ncbigene:6772	ncbigene:50486	interacts
ncbigene:390168	ncbigene:1436	interacts
ncbigene:472	ncbigene:5894	interacts
ncbigene:5436	ncbigene:111	interacts
ncbigene:132112	ncbigene:84108	interacts
ncbigene:351	ncbigene:1232	interacts
ncbigene:6667	ncbigene:1994	interacts
ncbigene:5347	ncbigene:409	interacts
ncbigene:5568	ncbigene:1050	interacts
ncbigene:7478	ncbigene:7099	interacts
ncbigene:4261	ncbigene:6201	interacts
ncbigene:3447	ncbigene:79837	interacts
ncbigene:5154	ncbigene:9249	interacts
ncbigene:3672	ncbigene:8936	interacts
ncbigene:4993	ncbigene:1191	interacts
ncbigene:5925	ncbigene:9277	interacts
ncbigene:10678	ncbigene:2266	interacts
ncbigene:79470	ncbigene:3553	interacts
ncbigene:80205	ncbigene:2876	interacts
ncbigene:4609	ncbigene:768	interacts
ncbigene:3297	ncbigene:5894	interacts
ncbigene:10283	ncbigene:9459	interacts
ncbigene:8915	ncbigene:2770	interacts
ncbigene:3932	ncbigene:672	interacts
ncbigene:355	ncbigene:894	interacts
ncbigene:4615	ncbigene:6608	downregulates
ncbigene:29895	ncbigene:217	interacts
ncbigene:27341	ncbigene:408	interacts
ncbigene:26086	ncbigene:7054	interacts
ncbigene:9547	ncbigene:348235	interacts
pubchem.compound:2764	ncbigene:6249	interacts
ncbigene:8021	ncbigene:9451	interacts
ncbigene:8408	ncbigene:5526	interacts
ncbigene:8546	ncbigene:2641	interacts
ncbigene:81168	ncbigene:51652	interacts
ncbigene:55706	ncbigene:5501	interacts
ncbigene:6256	ncbigene:3845	interacts
ncbigene:3630	ncbigene:346562	interacts
ncbigene:6093	ncbigene:4985	interacts
ncbigene:5582	ncbigene:10683	interacts
ncbigene:7015	ncbigene:57551	interacts
ncbigene:5156	ncbigene:157	interacts
ncbigene:26224	ncbigene:59067	interacts
ncbigene:51065	ncbigene:80198	interacts
ncbigene:1457	ncbigene:5037	interacts
ncbigene:782	ncbigene:116443	interacts
ncbigene:1388	ncbigene:10062	interacts
ncbigene:219438	ncbigene:4902	interacts
ncbigene:7029	ncbigene:378708	interacts
ncbigene:23165	ncbigene:51129	interacts
ncbigene:7477	ncbigene:4851	interacts
ncbigene:51585	ncbigene:10891	interacts
pubchem.compound:5284616	ncbigene:1432	interacts
ncbigene:6234	ncbigene:480	interacts
ncbigene:147841	ncbigene:5045	interacts
ncbigene:6721	ncbigene:6774	interacts
ncbigene:7124	ncbigene:9184	interacts
ncbigene:6187	ncbigene:115290	interacts
ncbigene:9768	ncbigene:140465	interacts
ncbigene:5566	ncbigene:7319	interacts
ncbigene:6468	ncbigene:22933	interacts
ncbigene:3688	ncbigene:477	interacts
ncbigene:3442	ncbigene:7415	interacts
ncbigene:8717	ncbigene:4846	interacts
ncbigene:51308	ncbigene:3015	interacts
ncbigene:7471	ncbigene:3014	interacts
ncbigene:5571	ncbigene:29978	interacts
ncbigene:5727	ncbigene:57761	interacts
ncbigene:3796	ncbigene:8379	interacts
ncbigene:6228	ncbigene:7350	interacts
ncbigene:5595	ncbigene:2791	interacts
ncbigene:7094	ncbigene:2066	interacts
ncbigene:2733	ncbigene:9212	interacts
ncbigene:1129	ncbigene:26086	interacts
ncbigene:2056	ncbigene:341568	interacts
ncbigene:55811	ncbigene:5601	interacts
ncbigene:2921	ncbigene:55706	upregulates
ncbigene:4609	ncbigene:5581	interacts
ncbigene:83756	ncbigene:203068	interacts
ncbigene:3446	ncbigene:9183	interacts
ncbigene:5728	ncbigene:4173	interacts
ncbigene:5566	ncbigene:23761	interacts
ncbigene:84259	ncbigene:6637	interacts
ncbigene:59067	ncbigene:6427	interacts
ncbigene:5527	ncbigene:80145	interacts
ncbigene:5595	ncbigene:9466	interacts
ncbigene:8655	ncbigene:401992	interacts
ncbigene:2908	ncbigene:338751	interacts
ncbigene:8021	ncbigene:10038	interacts
ncbigene:1908	ncbigene:2771	interacts
ncbigene:59345	ncbigene:3456	interacts
ncbigene:4773	ncbigene:6868	interacts
ncbigene:596	ncbigene:219432	interacts
ncbigene:11004	ncbigene:23370	interacts
ncbigene:283111	ncbigene:5105	interacts
ncbigene:1457	ncbigene:6774	interacts
ncbigene:100506888	ncbigene:157	interacts
ncbigene:5970	ncbigene:4217	interacts
ncbigene:26211	ncbigene:5441	interacts
ncbigene:2057	ncbigene:5970	interacts
ncbigene:9241	ncbigene:6152	interacts
ncbigene:3361	ncbigene:94234	interacts
ncbigene:2113	ncbigene:7321	interacts
ncbigene:4085	ncbigene:2147	interacts
ncbigene:92	ncbigene:2066	interacts
ncbigene:1457	ncbigene:1054	interacts
pubchem.compound:5280453	ncbigene:6514	interacts
ncbigene:6468	ncbigene:54361	interacts
ncbigene:343170	ncbigene:26267	interacts
ncbigene:5516	ncbigene:5881	interacts
pubchem.compound:4633	ncbigene:5903	interacts
ncbigene:5923	ncbigene:51764	interacts
ncbigene:5290	ncbigene:43	interacts
ncbigene:6772	ncbigene:8655	interacts
ncbigene:4170	ncbigene:3566	interacts
ncbigene:3596	ncbigene:5903	interacts
ncbigene:9241	ncbigene:2563	interacts
ncbigene:284	ncbigene:5156	interacts
pubchem.compound:3964	ncbigene:23421	interacts
ncbigene:7905	ncbigene:2769	interacts
ncbigene:3446	ncbigene:23412	interacts
ncbigene:55127	ncbigene:55556	interacts
ncbigene:5984	ncbigene:2783	interacts
ncbigene:5529	ncbigene:5594	interacts
ncbigene:81168	ncbigene:64946	interacts
ncbigene:6189	ncbigene:354	interacts
ncbigene:83597	ncbigene:3456	interacts
ncbigene:353500	ncbigene:8224	interacts
ncbigene:26086	ncbigene:3977	interacts
ncbigene:9241	ncbigene:255189	interacts
ncbigene:9101	ncbigene:8844	interacts
ncbigene:2840	ncbigene:5291	interacts
ncbigene:8521	ncbigene:1000	interacts
ncbigene:57551	ncbigene:4247	interacts
ncbigene:4360	ncbigene:56848	interacts
ncbigene:3710	ncbigene:6654	interacts
ncbigene:55143	ncbigene:4085	interacts
ncbigene:177	ncbigene:5515	interacts
ncbigene:10403	ncbigene:332	interacts
ncbigene:81887	ncbigene:11218	interacts
ncbigene:64108	ncbigene:3977	interacts
ncbigene:7322	ncbigene:583	interacts
ncbigene:3480	ncbigene:4908	interacts
ncbigene:2252	ncbigene:6385	interacts
ncbigene:718	ncbigene:157	interacts
ncbigene:3619	ncbigene:79501	interacts
ncbigene:8408	ncbigene:56655	interacts
ncbigene:79172	ncbigene:5296	interacts
ncbigene:4313	ncbigene:10803	interacts
ncbigene:545	ncbigene:26272	interacts
ncbigene:3439	ncbigene:10270	interacts
ncbigene:5590	ncbigene:129401	interacts
ncbigene:5581	ncbigene:84961	interacts
ncbigene:6655	ncbigene:5568	downregulates
ncbigene:2931	ncbigene:1051	interacts
ncbigene:25782	ncbigene:996	interacts
ncbigene:54757	ncbigene:5529	interacts
ncbigene:285093	ncbigene:6125	interacts
ncbigene:9631	ncbigene:156	interacts
ncbigene:9241	ncbigene:10569	interacts
ncbigene:10724	ncbigene:6346	interacts
ncbigene:3630	ncbigene:7073	interacts
ncbigene:5595	ncbigene:5566	downregulates
ncbigene:4140	ncbigene:2768	interacts
ncbigene:3394	ncbigene:84128	interacts
ncbigene:1317	ncbigene:26043	interacts
ncbigene:5293	ncbigene:138882	interacts
ncbigene:3451	ncbigene:2491	interacts
ncbigene:7852	ncbigene:5566	interacts
ncbigene:2113	ncbigene:2788	interacts
ncbigene:79902	ncbigene:2066	interacts
ncbigene:3593	ncbigene:23236	interacts
ncbigene:3265	ncbigene:5881	interacts
ncbigene:83706	ncbigene:10111	interacts
ncbigene:10772	ncbigene:4670	interacts
ncbigene:8970	ncbigene:30001	interacts
ncbigene:3276	ncbigene:2209	interacts
ncbigene:23412	ncbigene:1499	interacts
ncbigene:4914	ncbigene:4843	interacts
ncbigene:4738	ncbigene:63976	interacts
ncbigene:5431	ncbigene:51764	interacts
ncbigene:4735	ncbigene:6168	interacts
ncbigene:55503	ncbigene:8341	interacts
ncbigene:3018	ncbigene:354	interacts
ncbigene:219983	ncbigene:3467	interacts
ncbigene:5465	ncbigene:8661	interacts
ncbigene:5156	ncbigene:10810	interacts
ncbigene:9241	ncbigene:6632	interacts
ncbigene:5595	ncbigene:8867	interacts
ncbigene:5595	ncbigene:701	interacts
pubchem.compound:2375	ncbigene:283092	interacts
ncbigene:983	ncbigene:1973	interacts
ncbigene:1869	ncbigene:5604	interacts
ncbigene:5603	ncbigene:5426	upregulates
ncbigene:3458	ncbigene:2261	upregulates
ncbigene:7042	ncbigene:3985	interacts
ncbigene:332	ncbigene:2767	interacts
ncbigene:1380	ncbigene:1385	interacts
ncbigene:79980	ncbigene:1642	interacts
ncbigene:2793	ncbigene:2885	interacts
ncbigene:65055	ncbigene:533	interacts
ncbigene:84259	ncbigene:5747	interacts
ncbigene:4040	ncbigene:7514	interacts
ncbigene:7124	ncbigene:4624	interacts
ncbigene:5438	ncbigene:79791	interacts
ncbigene:80776	ncbigene:3449	interacts
pubchem.compound:448537	ncbigene:22934	interacts
ncbigene:8743	ncbigene:6203	interacts
ncbigene:54820	ncbigene:1026	interacts
ncbigene:83597	ncbigene:6616	interacts
ncbigene:5347	ncbigene:9955	interacts
ncbigene:801	ncbigene:1493	interacts
ncbigene:351	ncbigene:11033	interacts
ncbigene:3725	ncbigene:9935	interacts
ncbigene:26272	ncbigene:3002	interacts
ncbigene:114	ncbigene:23710	interacts
ncbigene:6720	ncbigene:26523	interacts
ncbigene:815	ncbigene:2322	interacts
ncbigene:79065	ncbigene:9793	interacts
ncbigene:5594	ncbigene:4296	interacts
ncbigene:6863	ncbigene:55055	interacts
ncbigene:3579	ncbigene:442184	interacts
ncbigene:5896	ncbigene:23186	interacts
ncbigene:81930	ncbigene:6429	interacts
ncbigene:960	ncbigene:2719	interacts
ncbigene:10105	ncbigene:23291	interacts
ncbigene:7040	ncbigene:799	interacts
ncbigene:146850	ncbigene:4878	interacts
ncbigene:54883	ncbigene:8600	interacts
ncbigene:57690	ncbigene:5568	interacts
ncbigene:54820	ncbigene:22871	interacts
ncbigene:51107	ncbigene:8817	interacts
ncbigene:120892	ncbigene:8945	upregulates
ncbigene:8648	ncbigene:6500	interacts
ncbigene:5562	ncbigene:7643	interacts
ncbigene:83597	ncbigene:4927	interacts
ncbigene:5879	ncbigene:93	interacts
ncbigene:9542	ncbigene:5519	interacts
ncbigene:1571	ncbigene:9735	interacts
ncbigene:3659	ncbigene:5499	interacts
ncbigene:5587	ncbigene:4085	interacts
ncbigene:1962	ncbigene:403273	interacts
